city,date,unit,type,bucket,value,temp_c,temp_f,temp_display,source
"Zhengzhou, CN",2026-08-17,C,threshold,32°C or higher,,,,32°C or higher,Polymarket Gamma API
"Zhengzhou, CN",2026-08-18,C,threshold,32°C or higher,,,,32°C or higher,Polymarket Gamma API
"Zhengzhou, CN",2026-08-19,C,point,28.0°C,28.0,28.0,,28.0°C,Polymarket Gamma API
"Zhengzhou, CN",2026-08-20,C,threshold,32°C or higher,,,,32°C or higher,Polymarket Gamma API
"Zhengzhou, CN",2026-08-21,C,threshold,32°C or higher,,,,32°C or higher,Polymarket Gamma API
"Zhengzhou, CN",2026-08-22,C,threshold,32°C or higher,,,,32°C or higher,Polymarket Gamma API
"Zhengzhou, CN",2026-08-23,C,threshold,32°C or higher,,,,32°C or higher,Polymarket Gamma API
"Zhengzhou, CN",2026-08-24,C,threshold,32°C or higher,,,,32°C or higher,Polymarket Gamma API
"Zhengzhou, CN",2026-08-25,C,threshold,32°C or higher,,,,32°C or higher,Polymarket Gamma API
"Zhengzhou, CN",2026-08-26,C,threshold,32°C or higher,,,,32°C or higher,Polymarket Gamma API
"Zhengzhou, CN",2026-08-27,C,point,29.0°C,29.0,29.0,,29.0°C,Polymarket Gamma API
"Zhengzhou, CN",2026-08-28,C,point,24.0°C,24.0,24.0,,24.0°C,Polymarket Gamma API
"Zhengzhou, CN",2026-08-29,C,threshold,32°C or higher,,,,32°C or higher,Polymarket Gamma API
"Zhengzhou, CN",2026-08-30,C,threshold,32°C or higher,,,,32°C or higher,Polymarket Gamma API
"Zhengzhou, CN",2026-08-31,C,threshold,32°C or higher,,,,32°C or higher,Polymarket Gamma API
"Zhengzhou, CN",2026-09-01,C,point,31.0°C,31.0,31.0,,31.0°C,Polymarket Gamma API
"Zhengzhou, CN",2026-09-02,C,point,30.0°C,30.0,30.0,,30.0°C,Polymarket Gamma API
"Zhengzhou, CN",2026-09-03,C,point,29.0°C,29.0,29.0,,29.0°C,Polymarket Gamma API
"Zhengzhou, CN",2026-09-04,C,point,30.0°C,30.0,30.0,,30.0°C,Polymarket Gamma API
"Zhengzhou, CN",2026-09-05,C,point,31.0°C,31.0,31.0,,31.0°C,Polymarket Gamma API
